,time_list,name_list,id_list,text_list,Lang
381,2017-03-07 05:30:07,Merrill Lynch,@MerrillLynch,From our CIO team: What current low #volatility tells us about the markets. #VIX: http://go.ml.com/th52g ,en
382,2017-03-03 14:39:58,Rohit Srivastava,@indiacharts,US Equity Volatility VIX - Volatility index http://buff.ly/2mh79Pj  #Volatility #DJIA #VIX #Equity,en
383,2017-03-03 10:37:38,Mark W. Yusko,@MarkYusko,"#Vix hasn't been normal in nearly 7 years and earnings are roughly the same as 2011, far from good... P/Es have surged to 2nd worst all time https://twitter.com/ibraozb/status/837204004241231873 …",en
384,2017-02-25 23:12:51,Barron's,@barronsonline,What Does Mr. Market Know? #options #VIX #volatility http://on.barrons.com/2lawUN6 ,en
385,2017-02-23 22:16:04,ReSolve Asset Mgmt,@InvestReSolve,Fascinating research from @thinknewfound. Crisis Alpha: A Simple ETF Approach http://okt.to/PvcbTl  @choffstein #VIX $XIV $VXX $UVXY,en
386,2017-02-23 19:50:22,jeroen blokland,@jsblokland,Before you pile your money into #VIX futures; your starting point is a negative roll return of 10%+! #volatility,en
387,2017-02-22 00:43:45,Steve Miller,@askslim,"#Bonds, #gold, #VIX reversing after being lower on the day. Got a gut feel that a stock market reversal is being signaled. $GLD $SPY $NDX",en
388,2017-02-18 03:29:21,"Ryan Detrick, CMT",@RyanDetrick,"#VIX is 'too low' has been used as a reason to be cautious for years now. Remember, #SPX does better when it is low. https://lplresearch.com/2017/01/31/did-the-vix-just-make-a-low-for-the-year/ …",en
389,2017-02-17 18:38:13,Sanju Verma,@Sanju_Verma_,"#BankNifty touches life-time high,thx to #HDFCBank which has 8% &30% weightage in #Nifty&Bank Nifty;India #VIX ends at 13.4;Mkts underbought",en
390,2017-02-17 06:26:44,Holger Zschaepitz,@Schuldensuehner,"Markets are underpricing political risks, Blackrock says, citing divergence between #Gold and Fear index #VIX. https://www.bloomberg.com/news/articles/2017-02-16/blackrock-backs-gold-to-hedge-risk-that-market-isn-t-grasping …",en
391,2017-02-17 01:00:01,Lance Roberts,@LanceRoberts,#NetPositioning is pushing extremes in major areas. #Oil #VIx #USD #Bonds. https://realinvestmentadvice.com/3-things-fake-news-net-positioning-buying-panic/ …,en
392,2017-02-16 00:43:20,MrTopStep,@MrTopStep,Look at the #VIX  up a 1.00 with the $ES_F futures making new all time new highs,en
393,2017-02-15 10:42:38,Sulaiman S Lalani,@sulaimanslalani,"Since 1999, 19 of the 50 lowest #Vix reading have happened in 2017 @zerohedge @LanceRoberts @CNNMoneyInvest @Investopedia",en
394,2017-02-14 00:51:17,MacroPru,@MacroPru,International Spillovers and Local Credit Cycles @nberpubs http://www.nber.org/papers/w23149  @skalemliozcan #Vix #CapitalFlows,en
395,2017-02-13 23:47:48,Christopher Nicolas Dembik,@Dembik_Chris,"""THE GAP"" - How long can it last ? #VIX #Politics #SaxoStrats",en
396,2017-02-10 01:03:51,Planet Ponzi,@PlanetPonzi,#Stocks hit all-time highs after #Trump promises a 'big league' #tax announcement #VIX Crashes #Greek Default #EU Exit? Party Like It's 1929,en
397,2017-02-08 09:30:48,ANZ_Research,@ANZ_Research,"Policy uncertainty may prompt #VIX spike and weaken #AUD near-term, but sustained risk sell-off not on the cards. Growth a better predictor.",en
398,2017-01-30 18:09:00,jeroen blokland,@jsblokland,"The #VIX index is at a very, very low level. ",en
399,2017-01-29 05:21:29,jeroen blokland,@jsblokland,The 'GAP'! Economic policy #uncertainty index v #VIX index. via @GaveKalCapital,en
400,2017-01-27 21:17:41,Adam CFA,@from_10000ft,Love charts? What some kick ass content (for free)? https://realvision.com/distillery/20170127-issue2 … #oil #usd #vix #creditcycle #volatility #Ilovecharts,en
401,2017-01-27 17:21:21,jeroen blokland,@jsblokland,The #VIX index fell to the third lowest level since the financial crisis yesterday! #nofear,en
402,2017-01-27 05:00:33,"Michael King, $TSLAQ Interim Chairman",@WallStCritic,"I just bought some #VIX calls for FEB

Pray for me",en
403,2017-01-26 05:06:24,IGSquawk,@IGSquawk,"Dow closes above 20k for the first time.

US Closing Prices:
#DOW 20068.51 +0.78%
#SPX 2298.37 +0.80%
#NDX 5151.47 +0.99%
#VIX 10.79 -2.53%",en
404,2017-01-25 23:56:25,Tim Seymour,@timseymour,#VIX sub 11.00...2.5yr lows...,en
405,2017-01-25 22:45:28,"Ryan Detrick, CMT",@RyanDetrick,"When does the #VIX hit the low for the year? Top months are:

January 4 times
July 6 times
December 8 times",en
406,2017-01-24 22:14:43,Lars Backström,@Lars_Backstrom,”Provide several payment options and modes to reduce friction. Reduced friction drives customer experience” #vix #TTglobal,en
407,2017-01-24 08:10:09,Peter Tchir,@TFMkts,The Volatility Bubbling Just Below The Surface via @forbes http://www.forbes.com/sites/petertchir/2017/01/23/the-volatility-bubbling-just-below-the-surface/#5d4c7d7f2da4 … for #vix $uvxy $tvix $vxx to pop need  correlation higher,en
408,2017-01-19 03:29:16,"Ryan Detrick, CMT",@RyanDetrick,The #VIX has been beneath the 20 level for 5 straight years. Be aware this is historically a long time under 20.  https://lplresearch.com/2017/01/18/just-how-boring-have-things-been-part-2/ …,en
409,2017-01-18 05:58:15,"Ryan Detrick, CMT",@RyanDetrick,"The #VIX has averaged 11.7 this year, which would be the lowest ever. Good chance it goes higher at some point in other words ...",en
410,2017-01-17 05:30:45,Brian Beamish,@CRInvestor,"$BTC #VIX Uh-oh, get ready bitcoiners ",en
411,2017-01-12 22:33:36,Planet Ponzi,@PlanetPonzi,Watch Todays #Keiserreport; @stacyherbert & @maxkeiser Discuss #Stock Market Price Manipulation Via #VIX. #ENDTHEFED https://www.youtube.com/watch?v=fzSWzMAJwJQ …,en
412,2017-01-03 21:20:15,Barron's,@barronsonline,The tricky #VIX: Investors spent the past 12 months misjudging volatility http://on.barrons.com/2iKuy7I ,en
413,2016-12-22 22:39:45,Tim Seymour,@timseymour,#VIX hit a low of 10.8 in Aug 15 right before exploding to 7yr high days later.  VIX near 6m lows +coiled spring,en
414,2016-12-22 19:16:20,Mohamed A. El-Erian,@elerianm,.@WSJ on #VIX : “big #volatility moves in certain corners of the market ... with little effect on the broader index”,en
415,2016-12-22 05:17:45,Greg McKenna,@gregorymckenna,"- The #ASX is hih but still well below its record
- A warning bell in the #VIX ?
- Monte Paschi!
+More in my last column for @BIAUS",en
416,2016-12-22 00:54:42,Simon Maierhofer,@ispyetf,"Biggest #VIX anomaly of the year is here, dont fall in this #Seasonality trap: #SPX up VIX up #XIV #VXX #VIXY #SVXY 
https://www.ispyetf.com/view_article.php?slug=The_Biggest_VIX_Anomaly_of_the_Year_is_Here&ID=761#LgR4iomSPx4HKust.97 …",en
417,2016-12-06 21:10:54,Charles Brady,@Brady_FBN,"#VIX Index falls to 3-month low of 11.70 ahead of open. #Dow on pace for new high. S&P, #Nasdaq to open higher. $SPY $DIA
@FoxBusiness",en
418,2016-11-23 02:01:27,Charles Brady,@Brady_FBN,"As #Stocks hit lifetime highs today, nervous #investors are buying protective #put #options, sending the #VIX up 2%. $SPY $DIA
@FoxBusiness",en
419,2016-11-22 23:56:51,"Michael King, $TSLAQ Interim Chairman",@WallStCritic,"It's hard to have a market crash when everyone is on vacation.
I think #VIX $VXX $UVXY goes lower this week.",en
420,2016-11-22 23:03:42,Baronen Sabelskjöld,@Baronen150,"#Vix

Are you ready !! ",en
421,2016-11-22 08:38:14,Josh Crumb  ,@JoshCrumb,"we should party like its1999! #VIX also crazy low. Too bad FX & bond rout (the dog,not tail)very diff story, dif vol",en
422,2016-11-21 01:24:05,Peter Tchir,@TFMkts,Time To Reload On #VIX? via @forbes http://www.forbes.com/sites/petertchir/2016/11/20/time-to-reload-on-vix/#1d0338991777 …  $UVXY $TVIX $VXX $XIV $IWM $XLF $QQQ $SPY time for hedges again?,en
423,2016-11-18 05:27:11,IGSquawk,@IGSquawk,"US Closing Prices:
#DOW 18903.82 +0.19%
#SPX 2187.12 +0.47%
#NDX 4826.58 +0.72%
#VIX 13.35 -2.70%",en
424,2016-11-10 00:16:12,Peter Tchir,@TFMkts,Trump Is Good For Stocks Because Builders Build via @forbes http://www.forbes.com/sites/petertchir/2016/11/09/markets-will-stabilize-because-builders-build/#27ef7d4e765f … $uvxy #VIX $SPY $QQQ $IWM $IBB,en
425,2016-11-09 13:46:27,jeroen blokland,@jsblokland,#VIX future up 36%! #Trump #ElectionDay,en
426,2016-11-08 00:31:53,Fidelity Investments,@Fidelity,"With #SPX down and #VIX up, are treasury bonds going to catch a safety bid into #election2016? Learn more: http://go.fidelity.com/z8zf ",en
427,2016-11-07 22:30:08,Driehaus,@DriehausCapital,"Worth noting: #VIX level vs. SPX realized vols was @ wides since global fin. crisis, 5pts above typical spread.  YS ",en
428,2016-11-07 19:04:17,Timothy Reazor,@TJReazor,Bandwagon $VIX and #Gold traders waking up to this ... #VIX down 14% cc @1DannyStewart @dvandenbord,en
429,2016-11-06 22:35:09,Driehaus,@DriehausCapital,ICYMI: #VIX going for 9th up day in a row. Would be first time since…EVER. #cubswintoo YS,en
430,2016-11-05 14:08:49,"William Valentine, CFA",@BValentineCFA,Check this out. All time record-high Put option volume on VIX. Fading the VIX is officially a crowded trade. #VIX $VIX #volatility #CBOE,en
431,2016-11-05 14:02:03,TraderPlanet,@TraderPlanet,"#MTB News The #VIX has spiked over 22, take a step back and learn what to do http://bit.ly/2e9DCUQ  @mytradingbuddy",en
432,2016-11-05 04:38:06,Charles Brady,@Brady_FBN,"Stocks (dn) 9 days, longest losing streak:
* S&P 500 since 1980
* Nasdaq since 1984
#VIX Index up 9 days in a row 1st time ever
@FoxBusiness",en
433,2016-11-05 04:16:58,jeroen blokland,@jsblokland,"RECORD! For the first time ever, the #VIX index is up 9 days in a row! Up 76% since October 24th. ",en
434,2016-11-04 17:24:47,Danske Bank Research,@Danske_Research,#VIX has risen in recent days but not very high in a historical perspective. Still political uncertainty weighs on sentiment ,en
435,2016-11-04 15:42:58,ACFER,@ACFER2,Mantra - underpromise on your no.s. Stock will be far more savaged for a miss than rewarded for a beat in high #vix #fitbit #gopro #strategy,en
436,2016-11-04 04:16:52,jeroen blokland,@jsblokland,"RECORD! The #VIX index equals record of 8 consecutive 'UP' days, rising 66% since October 24th. ",en
437,2016-11-04 03:10:05,jeroen blokland,@jsblokland,"Watch #history being made! The #VIX index is up more than 10%, heading for a record streak of 8 consecutive days on which the index rises. ",en
438,2016-11-02 21:22:08,Fidelity Investments,@Fidelity,"The #VIX decreased after every presidential election except 2000, when we had no immediate winner. Could that happen with #election2016?",en
439,2016-11-02 05:24:32,Russian Market,@russian_market,"Some thought that VIX were dead, #VIX is alive, babe! ",en
440,2016-11-02 01:10:27,Mohamed A. El-Erian,@elerianm,"Higher #VIX reflects unusual uncertainty in economic,financial, political & institutional factors. Also speaks to #centralbank effectiveness",en
441,2016-11-01 08:12:09,Peter Tchir,@TFMkts,#VIX higher #credit spreads wider and treasuries barely rallied on weak data and month end extension getting more nervous here,en
442,2016-10-30 23:06:14,Mohamed A. El-Erian,@elerianm,"FYI, @WSJ looks at #volatility related trades in financial #markets – past, present & future http://www.wsj.com/articles/more-fearful-investors-scale-back-volatility-short-bet-1477825205 … #VIX #stocks #bonds #fx",en
443,2016-10-28 01:19:01,Ian Fleming,@SchweizerGeld,#Gold complete analysis: #VIX is signaling the calm before the storm in November #FXStreet [VIDEO],en
444,2016-10-22 06:43:52,Barron's,@barronsonline,The #VIX: Not So Fearsome After All?  http://on.barrons.com/2epCmxO ,en
445,2016-10-19 22:16:07,Intermarket,@IntermarketPR,"OptionMetrics Founder David Hait: Here's Why You Shouldn't Fear the Fear Gauge, via @TheStreet: https://www.thestreet.com/story/13858048/1/here-s-why-you-shouldn-t-fear-the-fear-gauge.html … #VIX (#client)",en
446,2016-10-07 03:20:32,Capitalist Exploits,@capitalistexp,#DXY #USDJPY #VIX #GOLD all moving at the same time. Is this the next leg higher in the #USD ? Sure looks like it. Massive implications,en
447,2016-10-06 20:39:07,Fidelity Investments,@Fidelity,How volatile is the #stockmarket? Learn how the #VIX and other tools can help you assess: http://go.fidelity.com/dz6u ,en
448,2016-09-29 05:03:33,Bob Pisani,@BobPisani,Here's the one event that might cause a pop in volatility next quarter.Talking #VIX with Tony Dwyer @dwyerstrategy  http://cnb.cx/2dujRHH ,en
449,2016-09-29 01:23:18,Julien Guyon,@julienguyon1977,New paper is available! Bounds for VIX Futures given S&P 500 Smiles http://ssrn.com/abstract=2840890 … #VIX #SP500 #PriceBounds,en
450,2016-09-10 16:27:36,AntMwah,@AntMwah,"11th largest 1 day #VIX price spike in history yesterday.....#VIX, #FTSE",en
451,2016-09-10 08:21:18,David Kudla,@David_Kudla,Today we experienced the 11th largest move for the #VIX in the past quarter century.  That's a big volatility spike!,en
452,2016-09-10 01:43:33,LPL Research,@LPLResearch,What Does the #VIX Say? https://lplresearch.com/2016/09/09/what-does-the-vix-say/ … Insights from @RyanDetrick @LPL,en
453,2016-08-20 23:20:20,Driehaus,@DriehausCapital,ICYMI: Nice to see facts and data about #VIX options pricing getting in the way. If only could trade spot #VIX… YS ,en
454,2016-08-18 23:32:44,Planet Ponzi,@PlanetPonzi,#citibank CEO asks for patience targets elusive $55Trillion in Derivatives #VIX manipulation http://reut.rs/2b0VRM0 ,en
455,2016-07-22 03:34:57,Graeme Tuck,@GrimZN,"3 things got me thinking today.  Maybe time to lighten up in the market.
#JSE #SPX #VIX ",en
456,2016-06-24 12:07:22,Gotham City Capital,@TravisMKnight,$VIX $TVIX Kicking Myself For Not Adding Few #LOTTO #VIX... ,en
457,2016-06-23 19:00:29,Peter Tchir,@TFMkts,Has VIX Peaked? via @forbes http://www.forbes.com/sites/petertchir/2016/06/15/did-vix-peak/#1ee9fe1051f1 … look for vol to collapse if #bremain wins #vix $uvxy $tvix $vxx,en
458,2016-06-19 06:26:08,Callum Thomas,@Callum_Thomas,2. #VIX on the other hand showing a mild buy signal with curve (VIX vs $VXV ratio) + level both lighting up...  $SPX,en
459,2016-06-19 06:05:12,Driehaus,@DriehausCapital,ICYMI: Hedge Funds not shy about picking a vol side ahead of #Brexit. Short #VIX futures positioning @ 2yr highs. YS ,en
460,2016-06-15 23:37:24,Steven Russolillo,@srussolillo,Watch the #VIX: It actually matters this time. For real. http://on.wsj.com/1Op9Ckp  via @jdlahart,en
461,2016-06-15 04:48:15,Ihor Dusaniwsky,@ihors3,Short Sellers Return to VXX ETF but Supply is Limited $VXX #vix #etf http://www.s3partners.net  @ChrisB_IG @S3Partners,en
462,2016-06-15 04:12:31,"Ryan Detrick, CMT",@RyanDetrick,The #VIX win streak is over at 6.  Today on the @LPLResearch blog I took a look at the big spike in volatility. https://lplresearch.com/2016/06/14/is-the-vix-warning-of-coming-equity-weakness/ …,en
463,2016-06-14 23:12:08,LPL Research,@LPLResearch,Is the #VIX Warning of Coming Equity Weakness? @RyanDetrick discusses https://lplresearch.com/2016/06/14/is-the-vix-warning-of-coming-equity-weakness/ …,en
464,2016-06-14 05:04:58,Kevin Davitt,@kpdavitt13,"Elevator up, stairs down.....#VIX $VIX",en
465,2016-06-13 21:40:23,Tim Seymour,@timseymour,#Vix has moved through the 200dma on the upside for first time since Dec 30 2015...  we all know where it went from there for next 6 weeks,en
466,2016-06-11 11:42:59,𝑨𝒏𝒅𝒓𝒆𝒂  ,@sultrysweetSQ,We wanted more #Vix and we got more! #wickedcruel @WickedRegalGin @named_Lucie,en
467,2016-06-11 10:59:58,𝑨𝒏𝒅𝒓𝒆𝒂  ,@sultrysweetSQ,We need another fix of #Vix @WickedRegalGin @named_Lucie,en
468,2016-06-10 22:26:19,jeroen blokland,@jsblokland,ICYMI! The #VIX index is up ~30% in the last five trading days... ,en
469,2016-06-06 07:39:53,Lawrence McDonald,@Convertbond,"U.S. Stocks Exposed to Off Balance Sheet Hell 

https://www.thebeartrapsreport.com/blog/2016/06/05/off-balance-sheet-hell/ …

#FOMC
#MBA
#VIX",en
470,2016-05-27 19:58:40,Loïc Schmid,@Genua_Advisors,Chart of the Day : buy the vix index ? #vix #volatility #spx $spy,en
471,2016-05-19 03:37:38,Madeline Stephenson,@madstephenson,Why did I take this as a compliment? @mikeychu #vix ,en
472,2016-05-19 02:33:55,Cboe,@CBOE,"#VIX May expiration, signals $SPX may break current range, #Fed minutes today @JoeATiger http://www.cboe.com/tradtool/webcast.aspx?channelId=dd1a93e2d343438da9ac79c1073bf80e&channelListId=87ce30f5be214b01be55fc231a256371&mediaId=c34f9546a35840a3985f1c0b1538875b …",en
473,2016-05-16 23:30:18,Tim Seymour,@timseymour,#Equity flows:  $44bn out of equity funds over last 5weeks is worst since August 2011..yet #VIX remains near bottom of range,en
474,2016-04-20 16:56:00,steveswitzerland,@steveswitzerlan,If you short #SPX/#DOW (like I am) the divergence between #VIX and #SPX certainly provides a good story! Enjoy!:-),en
475,2016-04-09 21:35:11,Driehaus,@DriehausCapital,ICYMI: #VIX curve pushing steepest levels for the past few years—makes the VIX call game tougher…YS ,en
476,2016-04-07 04:25:06,Anora Gaudiano,@AnoraPlanner,"Relative risk level of small-caps vs large-caps is flashing caution #RVX #VIX

http://on.mktw.net/1Wd8EJ7  pic.twitter.com/3yDVksyu8b",en
477,2016-04-05 02:53:01,Driehaus,@DriehausCapital,#VIX curve pushing steepest levels for the past few years – makes the VIX call game tougher…YS ,en
478,2016-04-03 03:51:02,CAL DOONICAN,@CalDoonican,Woo Hoo! #Vix #MsChiefs #KatieFitzgeralds #Stourbridge ...Cal Doonican supporting on 9/4/16 #Yes! #yes,en
479,2016-03-31 04:23:35,Safstrom Trading,@SafstromTrading,"#VIX $VIX reminds us that now is NOT the time for ""great buying opportunities"". More like the opposite.",en
480,2016-03-30 22:35:28,TraderMoe,@Trader_Moe,#VIX falling megaphone targets at least 23: http://trader-moe.com/vix-falling-megaphone-targets-at-least-23/ … VIX is forming an inverse H&S bottom on the falling megaphone now.,en
481,2016-03-30 00:03:10,Barron's,@barronsonline,Why caution is warranted when buying funds that aim to profit from spikes in the #VIX http://on.barrons.com/1Uj20kO  $UVXY $VXX @chrisdieterich,en
482,2016-03-29 21:15:59,Peter Tchir,@TFMkts,"Understanding Leveraged ""VIX"" ETF's via @forbes http://www.forbes.com/sites/petertchir/2016/03/29/understanding-leveraged-vix-etfs/#7463a64f3270 … $VXX $TVIX $UVXY #VIX #volatility",en
483,2016-03-28 10:03:08,#ninZa Pro Trading,@ninZaco,Something just snapped in the #VIX #ETF complex > http://www.zerohedge.com/news/2016-03-27/something-just-snapped-vix-etf-complex … #trading #trader #investing #investor,en
484,2016-03-12 01:48:40,Lawrence McDonald,@Convertbond,"They were buying umbrellas in the rain, but throwing them away today 

Volatility is on sale

#VIX",en
485,2016-03-10 05:23:32,MacroPru,@MacroPru,"""Is a Little Turbulence a Threat to Growth?"" asks @CFR_org's @BennSteil http://blogs.cfr.org/geographics/2016/03/09/turbulenceandgrowth/ … #VIX #volatility",en
486,2016-03-02 16:40:37,jeroen blokland,@jsblokland,In case you missed it! The #VIX index is down almost 25% in the last five trading days. ,en
487,2016-02-29 07:11:05,Jenn,@CinsationalJenn,"Love my Sophia by @vixphermanny bikini! #Miami #beach #bikini #Vix #southbeach @ Miami, Florida https://www.instagram.com/p/BCWRBbLg331/ ",en
488,2016-02-23 00:13:09,Charles Brady,@Brady_FBN,#VIX Index falls below 20 for 1st time in 3 wks as investors embrace 4th +1% mkt rally in 6 sessions. @FoxBusiness,en
489,2016-01-30 05:10:42,hedgopia,@hedgopia,"Right on cue, spot #VIX ↓ 10% for week. Last wk, #hedgefunds went net long VIX futures. This wk, they added more.",en
490,2016-01-26 16:17:40,Jonathan J. Attia,@jja_fr,"#Traders Are Withdrawing Money From #VIX Funds Like Never Before, by @CamiRusso/@markets ~ http://bloom.bg/1WMpux4 ",en
491,2016-01-21 05:51:41,Ryan Underwood,@runderwood,Great story @Kelly_Evans! @VanderbiltOwen Professor Bob Whaley shows why #VIX ETFs lose $$$ http://www.cnbc.com/2014/06/06/the-risks-of-vix-tied-investingcommentary.html … https://twitter.com/Kelly_Evans/status/689055746013540352 …,en
492,2016-01-15 17:59:53,jay,@niftywizard,The week On #NF 130 + 150 + 110 ... Whatta week & Whatta trades ! #VIX rules !,en
493,2016-01-05 03:11:11,Trace Mayer,@TraceMayer,Starting 2016 right! #Bitcoin #gold #silver $OIL #SP500 #VIX $SPX #DOW $NASDAQ $QQQ Please! http://www.telegraph.co.uk/finance/personalfinance/tax/10819885/David-Cameron-Taxes-will-rise-unless-we-can-raid-bank-accounts.html …,en
494,2015-12-01 03:28:54,Jeff Gargiulo Jr.,@DeweyKnows,You have to short US stock market -it is so far away from reality. $SPY #ES_F #VIX @Lizardjb3 @H3bK11 @MT__Bigsky,en
495,2015-11-29 05:49:51,"Artur Sepp, QuantStrategist",@ArturSepp,"@CBOE #VIX #Intraday #Volatility ""How reliable is the VIX as an intraday “fear” indicator?"" by @ArturSepp @LinkedIn https://www.linkedin.com/pulse/how-reliable-vix-intraday-fear-indicator-artur-sepp …",en
496,2015-11-26 05:17:43,IGSquawk,@IGSquawk,"US Closing Prices:
#DOW 17813.39 +0.01%
#SPX 2088.87 -0.01%
#NDX 4672.88 +0.07%
#VIX 15.19 -4.65%",en
497,2015-11-24 05:15:24,IGSquawk,@IGSquawk,"US Closing Prices:
#DOW 17792.68 -0.17%
#SPX 2086.59 -0.12%
#NDX 4674.79 -0.25%
#VIX 15.62 +0.97%",en
498,2015-11-17 23:32:28,PIMCO,@PIMCO,The S&P 500 and #VIX completed a round trip in October going back to July levels http://pim.co/UCLcB ,en
499,2015-11-15 22:21:10,Safstrom Trading,@SafstromTrading,#VIX we can suspect a pullback in the near future (lower vix = higher S&P500 etc.) ,en
500,2015-11-12 07:45:16,Chris Nagy,@ChristopherNagy,Wow! Thrilled to chat w/2 market structure legends today; Robert Whaley creator of the #VIX & Hans Stoll a legend w/TCA @VanderbiltU,en
501,2015-11-11 22:42:30,Uptickr,@uptickr,"68.2% probability that $Nifty will stay between 6500 & 9150 by next Diwali. No prediction, just what the market thinks right now ;) #VIX",en
502,2015-11-09 19:54:03,pipTank,@piptank,"Global liquidity, #Credit to non-banking sector still low #VIX #Recession http://www.bis.org/statistics/gli.htm ….",en
503,2015-10-31 05:07:52,hedgopia,@hedgopia,"After 9 wks of staying net long #VIX futures, when spot fell from >53 to <13, #hedgefunds go net short. #contrarian",en
504,2015-10-26 16:48:03,D-Vox with Live Vocals,@DVox83,You too #Vix! ,en
505,2015-10-25 23:44:39,Ashraf Laidi,@alaidi,"2 wks after making my call for US recession Q2 2016, i find this WashPost piece  http://ow.ly/3ylEjL   #forex #ESA #VIX #FTSE #Dax",en
506,2015-10-16 14:26:47,jeroen blokland,@jsblokland,Chart! The #VIX index falls another 11% as confidence grows central banks will keep policy easier for longer! ,en
507,2015-10-15 15:05:59,Ioan Smith,@moved_average,#Japan | #VIX for Japanese Government Bonds Launched Today ..my financial life is now complete ,en
508,2015-10-14 17:40:10,jeroen blokland,@jsblokland,Chart! #volatility is rising again! #VIX ,en
509,2015-10-13 08:11:41,Eleanor Menniti,@ellemenniti,The short volatility trade is coming to an end: Soc Gen http://www.bloomberg.com/news/articles/2015-10-09/one-of-wall-street-s-most-popular-post-crisis-trades-may-be-coming-to-an-end … #vix #investing via @business,en
510,2015-10-13 07:40:45,Lucy Williams,@lucyinabow,Holiday dreaming.... #Mykonos #Greece #boat #sun #sea #love wearing #Vix #bikini @vixswim #boat #yacht #dreaming... http://fb.me/3fuuQWlbF ,en
511,2015-10-11 03:38:38,TraderMoe,@Trader_Moe,"If #VIX breaks out past Friday's high, a classic crash trading set-up on the chart targets the Sept 1 high: http://trader-moe.com/xlf-has-the-same-crash-set-up-as-oil-at-its-2011-high/comment-page-1/#comment-27086 …",en
512,2015-10-01 17:43:15,steveswitzerland,@steveswitzerlan,#crude love d sweet side!! c ya on the other side of 50! #VIX might be in for a bummer!:-),en
513,2015-09-29 02:38:24,S&PDowJonesIndices,@SPDJIndices,Many investors use an investment linked to the #VIX to diversify their portfolios. http://bit.ly/1W8cRwb ,en
514,2015-09-23 04:21:50,Charles Brady,@Brady_FBN,"#VIX Index touched a 2-week high, finishing up 11.4% as stocks swoon on #FOMC uncertainty, #China worries. $SPY",en
515,2015-09-21 23:36:32,S&PDowJonesIndices,@SPDJIndices,What is #VIX & what does it measure? http://bit.ly/1W8cRwb ,en
516,2015-09-21 09:23:31,Ashraf Laidi,@alaidi,"1st Golden Cross in #VIX since 2007

http://ashraflaidi.com/forex-news/vix-golden-cross-as-in-2-7 …

#forex #VIXX $VIX $SDS #SPY #SPX #ESA #VIX  ",en
517,2015-09-20 22:38:11,Danny Merkel,@ChartingTrends,"The #VIX may be breaking out of falling wedge formation, which would be #bearish for stocks:",en
518,2015-09-19 04:19:01,IGSquawk,@IGSquawk,"US Closing Prices:
#DOW 16384.79 -1.74%
#SPX 1958.08 -1.61%
#NDX 4323.85 -1.39%
#VIX 22.28 +5.39%",en
519,2015-09-18 02:17:15,Amanda Drury,@MandyCNBC,#VIX drops below 20 for first time since Aug 20th.  #CBOE #Volatility,en
520,2015-09-17 22:15:05,Tim Seymour,@timseymour,think you have to take this chance to buy #VIX  for another 2 week trip,en
521,2015-09-16 21:26:08,Jeff Gargiulo Jr.,@DeweyKnows,I got the #Fed Decision nailed - $SPY $SPX #VIX $TLT http://www.deweyknows.com/#!Heres-the-Fed-Decision-Easy-Prediction/cz9u/55f8691c0cf24af6ea3cee19 …,en
522,2015-09-15 07:02:28,Henry Fung,@MFCo_AM,#VIX Has Not Done This Since The USA Was Downgraded http://tinyurl.com/nsf8zto ,en
523,2015-09-08 19:05:35,Maria Bartiromo,@MariaBartiromo,What now? @KeithMcCullough take on huge rally tdy @MorningsMaria @FoxBusiness #vix #rates #dollar mkt up 300 now @dagenmcdowell,en
524,2015-09-01 20:47:59,jeroen blokland,@jsblokland,Anxiety! #VIX ,en
525,2015-09-01 18:49:21,Patrick Rooney,@patrickrooney,Stocks fell hard through the night and treasuries rallied. #VIX is up big and #gold has a bid. #TTMobile,en
526,2015-08-29 22:25:07,Prof. Steve Hanke,@steve_hanke,"This past Monday, during a week when the #VIX soared, Taleb's fund had a $1b payday, creating a 20% YTD return.  ",en
527,2015-08-26 13:06:51,Holger Zschaepitz,@Schuldensuehner,The chart that tells whole story: #China fails to calm nerves. Fear index #VIX off the highs but at elevated levels. ,en
528,2015-08-25 23:22:29,Holger Zschaepitz,@Schuldensuehner,Fear index #VIX drops by 25% as investors confident about a sustained rally in risk. ,en
529,2015-08-25 02:11:42,Amro Zakaria Abdu,@aswagalmal,#Markets now. #VIX keeps going up. ,en
530,2015-08-24 04:51:01,Peter Tchir,@TFMkts,Bonds Led The Way Down - What's Next? http://onforb.es/1Ptd6NY  it's important to see how this catalyst is behaving $HYG $JNK #VIX $IWM,en
531,2015-08-22 04:25:01,Lukas Sustala,@LukasSustala,There it is. #Volatility is back with a vengeance #stocks #markets #vix #chart via Factset,en
532,2015-08-17 10:38:02,Courtney Harvey,@CourtTheTrendLA,My kind of pizza party... #pool #pizza #floatie #vix #squats http://ift.tt/1EwDzo4 ,en
533,2015-07-13 00:30:14,Philip Pun,@PlanDoSo,Bitcoin is going up again..... Anyone know the reason? #bitcoin #startups #finance #vix #china #us,en
534,2015-07-09 11:40:20,Fat Prophets,@fatPROPHETS,#Gold #VIX #Greece has made a formal request for a 3-year loan deal....MORE HERE:#investors https://plus.google.com/u/0/b/110040665419865987191/+FatprophetsAuinvesting/posts/p/pub …,en
535,2015-07-09 04:30:43,Charles Brady,@Brady_FBN,"#VIX Index jumps 22% to close at highest since Jan.; S&P 500 at 4-month low. #Volatility $SPY
http://tinyurl.com/osnqrbm ",en
